Ticker,Name,Sector,Industry,Year,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,ROE,ROA,Asset_Turnover,Inventory_Days,Receivables_Days,Payables_Days,Debt_to_Equity,Debt_to_Assets,Interest_Coverage,Current_Ratio,Quick_Ratio,ROA_t+1,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Cluster,Predicted_ROA
2097.KL,Meta Bright Group Berhad,Consumer Cyclical,Lodging,2024-06-30,0.3704163144484245,0.0191823055767422,0.1029860221509927,0.2891785176652698,0.0372931362805014,0.0210164309613647,0.2040707129221048,403.7639151591441,133.3817021770844,132.48196853160374,0.7744752355458768,0.4364531102107081,4.959573228161951,1.3617367198827115,0.8199130363986259,0.0225310189879181,0,0,1,0,0,0,0,0,0,0,1,0.0155254025
2097.KL,Meta Bright Group Berhad,Consumer Cyclical,Lodging,2023-06-30,0.5962503806152845,0.1187898651671547,0.2556490382604332,0.4757681222264032,0.0364796477920878,0.0272667436387981,0.10665693805983,2406.152437005961,22.25914343368661,243.32889280102296,0.3378806165977427,0.2525491530454936,7.217688054502241,3.1406780427842214,1.3076930525623434,0.0210164309613647,0,0,1,0,0,0,0,0,0,0,1,0.016100759
2097.KL,Meta Bright Group Berhad,Consumer Cyclical,Lodging,2022-06-30,0.6612690975062998,0.0674625340416597,0.1585133579935742,0.4650870542916669,0.0252165004558946,0.0167011284662471,0.1053610161165353,2614.2429326328943,30.7718967011812,576.8880729350907,0.5098680611227604,0.3376904739236718,3.2598149553106737,1.8823712511841,0.7189717642266726,0.0272667436387981,0,0,1,0,0,0,0,0,0,0,1,0.016941065
2127.KL,Comfort Gloves Berhad,Basic Materials,Specialty Chemicals,2023-12-31,-0.0732436661002945,-0.1678900216566426,-0.1129634921066422,-0.0019209076506288,-0.0423279801102948,-0.0381848145133225,0.3380279221296952,89.01329479426843,62.25913847593665,20.97836902235321,0.1085029651126589,0.0978824311052985,-21.5077498917141,6.057698334244823,4.997584529834818,-0.059708309561397,1,0,0,0,0,0,0,0,0,0,1,-0.024256794
2127.KL,Comfort Gloves Berhad,Basic Materials,Specialty Chemicals,2022-12-31,-0.0467561881518373,-0.1188277298823176,-0.0697295220322573,-0.0216460102129357,-0.047423012356229,-0.042705610379028,0.6124466242472183,63.04234734942453,41.346843786690926,13.908875706587695,0.1104632842226667,0.0994749540953908,-31.139668194945887,6.017611260143831,4.721242260731866,-0.0381848145133225,1,0,0,0,0,0,0,0,0,0,1,-0.022035418
2127.KL,Comfort Gloves Berhad,Basic Materials,Specialty Chemicals,2021-12-31,0.490233642551112,0.3822983370235802,0.3031082351325062,0.4155536724322463,0.4508483999017274,0.3573469718611555,1.178941811676408,102.05085331322049,36.319197890679135,23.574440026480904,0.2616544574411595,0.2073899520569501,480.196874369528,3.637249275150869,2.64744110897942,-0.042705610379028,1,0,0,0,0,0,0,0,0,0,4,0.1391852
2135.KL,Gopeng Berhad,Consumer Defensive,Farm Products,2023-12-31,0.2282003617430607,-0.172571209518671,-0.088176879236457,0.2715864347691043,-0.0020887780281312,-0.0013352930915902,0.0151433471353587,50.75437777100303,16.35646284368603,21.207982049906565,0.5642843067836255,0.3607300184094209,-15.17524152577663,1.399213072131337,1.3933020925476554,0.0373230963881631,0,0,0,1,0,0,0,0,0,0,1,0.024751138
2135.KL,Gopeng Berhad,Consumer Defensive,Farm Products,2022-12-31,0.2396975485227362,-0.4524758159035848,-0.2806754617119181,-0.145269838942507,-0.0134904871792839,-0.0121032631117458,0.0431219139639948,47.77664148760223,27.88326174118039,75.21446977695119,0.1146157077418129,0.1028297977013278,-135.27383281091656,17.55390767958295,17.237323785518043,-0.0013352930915902,0,0,0,1,0,0,0,0,0,0,1,0.008077478
2135.KL,Gopeng Berhad,Consumer Defensive,Farm Products,2021-12-31,0.2909120624316898,-0.1890958285274293,-0.1604941591545861,0.0915799449842552,-0.0083208165116786,-0.0075156598563754,0.0468282453141266,24.22630770281578,15.348656219553778,8.142238989835263,0.1071305342032173,0.0967641401745977,-55.33180679344478,66.20879269384382,65.62578587660101,-0.0121032631117458,0,0,0,1,0,0,0,0,0,0,1,0.0155254025
2143.KL,ECM Libra Group Berhad,Consumer Cyclical,Lodging,2023-12-31,0.9271074966569331,-0.0045029064214174,0.6820129356220833,0.9101329039652868,0.13150250997148,0.100866961035187,0.1478959646757775,41.67914638712093,17.23248642305488,101.66978659678024,0.3037223350627756,0.2329655072206391,11.07287294925601,0.5693264714699711,0.5617068052363345,0.0073528333699875,0,0,1,0,0,0,0,0,0,0,1,0.036080755
2143.KL,ECM Libra Group Berhad,Consumer Cyclical,Lodging,2022-12-31,0.912936427850656,-0.2045206861755802,-0.1060746720484359,0.1740464177598385,-0.0161194359424165,-0.0126204780222155,0.1189772994674235,47.888270746407045,20.97921291624621,103.5605006954103,0.2772444842455208,0.2170645382816364,0.0755703422053231,0.6539214151534126,0.6428459611772073,0.100866961035187,0,0,1,0,0,0,0,0,0,0,1,0.019369636
2143.KL,ECM Libra Group Berhad,Consumer Cyclical,Lodging,2021-12-31,0.8848289315726291,-0.6332533013205283,-0.430297118847539,-0.0602490996398559,-0.0347136051910004,-0.0273040629969244,0.0634539758714923,48.74592833876222,15.171818727490995,89.16938110749186,0.2713714143902572,0.2134477866331495,-2.649363867684478,1.0949237518278672,1.0863588886567788,-0.0126204780222155,0,0,1,0,0,0,0,0,0,0,1,0.0038613304
2224.KL,Selangor Dredging Berhad,Real Estate,Real Estate—Development,2024-03-31,0.2508528972126967,0.0732612327442187,0.1086784489580585,0.2546469708959817,0.0278264628310724,0.0170162501058352,0.1565742819204407,555.2615594978903,40.30950496790645,110.3218877823487,0.6352876020275495,0.3884867721371295,2.286162535299655,1.1633280101040155,0.6386458352308723,0.0146570276914395,0,0,0,0,0,0,0,1,0,0,1,0.016611958
2224.KL,Selangor Dredging Berhad,Real Estate,Real Estate—Development,2023-03-31,0.3021714352090487,0.0499916511183871,0.0453816164886781,0.2536608030898122,0.0073021691566,0.0045062287745523,0.0992963477992576,1174.4736321927571,62.73284304828558,114.57964440652928,0.6204612597205528,0.3828917575157278,1.791398663135326,1.3421271882656305,0.5774746778017588,0.0170162501058352,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
2224.KL,Selangor Dredging Berhad,Real Estate,Real Estate—Development,2022-03-31,0.133983244478294,-0.3031327748159431,0.0686265549631886,0.2967656765676568,0.0080607935074709,0.0050015393906381,0.0728805255242809,1620.5073814800485,104.0087839553186,193.34330038343828,0.6116625058595218,0.3795227000911793,1.994178419153821,1.4273481163354185,0.4334042994437342,0.0045062287745523,0,0,0,0,0,0,0,1,0,0,1,-0.001809014
2259.KL,Talam Transform Berhad,Real Estate,Real Estate—Development,2024-03-31,0.2865145733539011,-0.1345619874969554,-0.4529024924900544,-0.1062921165868312,-0.1190830960238746,-0.0443288138879573,0.0978771691986897,607.2839098771051,41.297718600308514,328.5,1.6863587265127675,0.6277488966270242,-0.3846954453090152,0.3085287703029249,0.1035876677076266,-0.0208364262233569,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
2259.KL,Talam Transform Berhad,Real Estate,Real Estate—Development,2023-03-31,0.2183535542708248,-0.0352577151697744,-0.2509079065222702,0.0679749206090709,-0.058682826313003,-0.0236422254719775,0.0942267057251106,673.9081609267246,122.72868658903998,345.12907056691046,1.482119391956488,0.597118493477557,0.1600629613547546,1.013824707035017,0.3301651713044753,-0.0443288138879573,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
2259.KL,Talam Transform Berhad,Real Estate,Real Estate—Development,2022-03-31,0.329740860990861,-0.2687289562289562,-0.0727964165464165,0.2854136604136604,-0.0174157889248096,-0.0069039252443031,0.0948388062467479,560.9610683770268,188.14003126503127,420.3585925410958,1.5225923382036168,0.6035824001938744,0.910606216022156,0.7545165928731083,0.4292981781770381,-0.0236422254719775,0,0,0,0,0,0,0,1,0,0,1,0.013218056
2291.KL,Genting Plantations Berhad,Consumer Defensive,Farm Products,2023-12-31,0.2521514766298179,0.1530596662476474,0.0854509310957774,0.2665923017100232,0.0466407083449711,0.0295883329386058,0.3462610946326834,37.121655782219705,16.60386771937241,19.046187979387465,0.5763209249317278,0.3656114156809083,4.651640746796456,1.8783234422251112,1.6537339016490047,0.0335666354158733,0,0,0,1,0,0,0,0,0,0,1,0.043049403
2291.KL,Genting Plantations Berhad,Consumer Defensive,Farm Products,2022-12-31,0.3118206824165413,0.2326901963833265,0.147790977565238,0.331409795402946,0.0887937285865775,0.0536204473843509,0.3628127255649403,48.0117709924916,18.6660483380996,27.467175244243883,0.6559676936319613,0.3961234848689929,8.687113620639632,2.15216912632048,1.89987155626622,0.0295883329386058,0,0,0,1,0,0,0,0,0,0,1,0.05454907
2291.KL,Genting Plantations Berhad,Consumer Defensive,Farm Products,2021-12-31,0.3102453508131025,0.2397175745350653,0.1380815936253961,0.3287555216631935,0.0816163557878596,0.0493178304303424,0.3571644064605572,34.51038188091985,31.751749345323308,17.032375350269795,0.6549056411379712,0.3957359409855145,7.489009553122913,2.9773835520408416,2.7352462876263703,0.0536204473843509,0,0,0,1,0,0,0,0,0,0,1,0.054831244
2305.KL,AYER Holdings Berhad,Real Estate,Real Estate—Development,2023-12-31,0.5230452613967812,0.4323966183503353,0.322522615892569,0.4601723397639952,0.0731876534997093,0.0650679100665808,0.2017468135885848,160.212950890917,23.724108319391185,78.36724715962004,0.1247887541619209,0.1109441694719831,4867.416666666667,8.581536646512314,7.747441380327385,0.0525476143377398,0,0,0,0,0,0,0,1,0,0,1,0.059273824
2305.KL,AYER Holdings Berhad,Real Estate,Real Estate—Development,2022-12-31,0.5614385987868366,0.4444683297038124,0.3303113287785182,0.4787042142943931,0.0623528996630145,0.0552980754185573,0.1674119856047567,259.8630735460222,22.69970932677839,131.2733627432176,0.1275781153513647,0.113143483023001,7925.833333333333,8.18784363482569,7.17862969004894,0.0650679100665808,0,0,0,0,0,0,0,1,0,0,1,0.05750131
2305.KL,AYER Holdings Berhad,Real Estate,Real Estate—Development,2021-12-31,0.4754368177808208,0.3090049639880443,0.2313587106798162,0.3557612545591004,0.0326188049610434,0.0290150152827936,0.1254113804383544,328.1142849971134,75.36262130169725,137.01586385200432,0.1242043005363139,0.1104819653127647,2133.454545454545,8.9356355620867,7.619948567229978,0.0552980754185573,0,0,0,0,0,0,0,1,0,0,1,0.050710328
2429.KL,Tanco Holdings Berhad,Real Estate,Real Estate—Diversified,2024-06-30,0.1154542101744923,0.1110112255952792,0.0685982988728303,0.1081414378904179,0.0382554929604622,0.0238853407332944,0.3481914438953331,125.29612956605015,147.25402231288754,190.4552531971309,0.6016306146781031,0.3756363103729877,29.552755905511813,1.0962704071745044,0.7441476600664256,0.0152658004230492,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
2429.KL,Tanco Holdings Berhad,Real Estate,Real Estate—Diversified,2023-06-30,0.237943526904635,0.1731060202450719,0.1974746936600959,0.2611614278103356,0.076434513277986,0.0442357265610082,0.2240070651136146,292.6624393517806,292.06222695791155,242.3823739146241,0.7278909881263171,0.4212597861371014,46.86105263157895,1.1231626964014192,0.7643370689493345,0.0238853407332944,0,0,0,0,0,0,0,1,0,0,1,0.018124532
2429.KL,Tanco Holdings Berhad,Real Estate,Real Estate—Diversified,2022-06-30,0.1618150087260035,-0.6210820244328098,-0.9004537521815009,-0.5680279232111692,-0.0749101299123657,-0.0449964593064426,0.0499708721268928,2021.225118680769,184.50017452006983,471.21387523944367,0.6648005435761035,0.3993274426425086,-3.806368011847464,0.8772443902534957,0.2234458888080394,0.0442357265610082,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
2445.KL,Kuala Lumpur Kepong Berhad,Industrials,Conglomerates,2024-09-30,0.1372791352383425,0.0796169095944463,0.0265317865044232,0.1204992094262928,0.0393792015583198,0.0193568851530655,0.7295733798339764,65.48446595292752,34.91762144750279,14.147370751349502,1.034376979918347,0.5084490190996279,3.6137489481902247,1.3303934508211792,0.8386416156649447,0.0257511094732352,0,0,0,0,0,0,1,0,0,0,0,0.004613867
2445.KL,Kuala Lumpur Kepong Berhad,Industrials,Conglomerates,2023-09-30,0.1215259350362442,0.0766755642626693,0.0352788229631557,0.0967618005491131,0.051676874016764,0.0276919661568489,0.7849458635785481,55.79910619106546,35.010052188836525,14.367657785716627,0.8661323549242775,0.464132328362863,7.787947875060384,1.8476093666779765,1.2287108686446169,0.0193568851530655,0,0,0,0,0,0,1,0,0,0,0,0.0054525835
2445.KL,Kuala Lumpur Kepong Berhad,Industrials,Conglomerates,2022-09-30,0.1832365518389048,0.1245701113767434,0.079791232787788,0.1574389986340066,0.1349560193229154,0.0716400684226495,0.8978438597782133,69.68437879063788,25.7009343901101,16.468695086625306,0.8838063990492793,0.4691598879244275,26.9275682118352,2.040524318320528,1.218179776826142,0.0276919661568489,0,0,0,0,0,0,1,0,0,0,0,0.0634848
2453.KL,Kluang Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2024-06-30,0.7178478201476106,0.338269393846603,0.314974183570157,0.7283575533125956,0.0135502073062808,0.0131636911350065,0.0417929208857668,25.483706670583405,13.131818668597235,46.508856182411584,0.0293622941552014,0.028524742281627,331.56318576934115,39.086879351262986,38.93935943672878,0.0162158876028425,0,0,0,1,0,0,0,0,0,0,1,0.02172481
2453.KL,Kluang Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2023-06-30,0.5864724450858996,0.2547556252287856,0.3863069892433859,0.9101995081883418,0.015274336828438,0.0148004761092377,0.0383127318980837,16.63571413593618,8.454431424323518,42.17128759767169,0.0320165862032291,0.0310233252364844,319.79709510308896,39.62972369038617,39.50667381075481,0.0131636911350065,0,0,0,1,0,0,0,0,0,0,1,0.026343638
2453.KL,Kluang Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2022-06-30,0.7143011929889176,0.419431538040143,-0.10459021246997,-0.0574240490978026,-0.0046983580307437,-0.0045418130667361,0.0434248383235689,32.90833308168631,11.797919137623463,61.97532063657149,0.0344675048724735,0.0333190793428766,-41.67687305243192,34.18619964540832,34.010715907931015,0.0148004761092377,0,0,0,1,0,0,0,0,0,0,1,0.017441778
2542.KL,"Riverview Rubber Estates, Berhad",Consumer Defensive,Farm Products,2023-12-31,0.4451228593005705,0.2314225281879678,0.1814588619510747,0.2965803505115236,0.0170588683389217,0.0156451412562071,0.0862186673496576,46.80985590155039,11.733583513496534,4.517290740798422,0.0903620529570945,0.0828734388839285,0.0,8.03734452811445,7.6742170765571425,0.01990788875475,0,0,0,1,0,0,0,0,0,0,1,0.037423477
2542.KL,"Riverview Rubber Estates, Berhad",Consumer Defensive,Farm Products,2022-12-31,0.5515408819763337,0.3759886865597437,0.256345316068263,0.4131467489399203,0.0374487775644029,0.0337502776814983,0.1316594279901368,47.36709999144564,10.065290141780874,3.4367091303107418,0.1095842801000752,0.0987615650883154,0.0,4.819254656883574,4.621123354750042,0.0156451412562071,0,0,0,1,0,0,0,0,0,0,1,0.03468877
2542.KL,"Riverview Rubber Estates, Berhad",Consumer Defensive,Farm Products,2021-12-31,0.6284601697119844,0.5639566949529574,0.4181517287321268,0.5988181376812288,0.0591213232904694,0.0533727128742604,0.1276395844065772,122.48214930765766,12.52696755228339,1.0063706308559186,0.1077069181353391,0.0972341296889684,0.0,5.759052258347591,5.357805847580293,0.0337502776814983,0,0,0,1,0,0,0,0,0,0,1,0.036762524
2569.KL,Sungei Bagan Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2024-06-30,0.6409511889862328,0.3838798498122653,0.6625031289111389,0.7659574468085106,0.0363800557164257,0.0355205743085952,0.053615707999712,23.930859592861125,16.00574793491865,45.009202453987726,0.0241967204798988,0.02362507123491,218.4806201550388,39.10378347810683,38.90110561748161,0.1693786348445842,0,0,0,1,0,0,0,0,0,0,1,0.030782152
2569.KL,Sungei Bagan Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2023-06-30,0.4770715468213777,0.1892473407210056,0.5010131002275953,0.5644585799115379,0.0248120131587431,0.0242292259859601,0.0483604639777953,15.364152584499708,9.720727232645345,36.357239014026064,0.0240530660418392,0.0234881050987024,117.16633021122476,43.264942515821424,43.08463110233164,0.0355205743085952,0,0,0,1,0,0,0,0,0,0,1,0.022278246
2569.KL,Sungei Bagan Rubber Company (Malaya) Berhad,Consumer Defensive,Farm Products,2022-06-30,0.6430877663921257,0.3890422388101464,-0.3139514058978968,-0.2405161819006828,-0.0182690590126686,-0.0177830541568002,0.056642696362327,25.39674167108968,12.1442332529871,61.82176892773256,0.027329661799548,0.0266026211602567,-77.60656450773322,34.80634669962259,34.60642617907269,0.0242292259859601,0,0,0,1,0,0,0,0,0,0,1,0.0155254025
2593.KL,United Malacca Berhad,Consumer Defensive,Farm Products,2024-04-30,0.1884561144315358,0.1442213417500503,0.0846954536297092,0.2574273050836075,0.0340563880030351,0.0272879514996256,0.3221890943394593,50.8951297922166,11.396598616614062,10.66862437627744,0.2480375451965425,0.1987420539960448,9.661981647113484,2.116323733000353,1.6589076793615465,0.0523177160482834,0,0,0,1,0,0,0,0,0,0,1,0.036828794
2593.KL,United Malacca Berhad,Consumer Defensive,Farm Products,2023-04-30,0.1800786438973229,0.1395904363462515,0.1014496349857815,0.2540575056617319,0.0417925989631924,0.0332941898853547,0.3281844226450004,34.7060769913647,6.749363520414493,11.524261560810263,0.2552520156550171,0.2033472262713884,11.933643617021277,1.541141733399074,1.2740534199296123,0.0272879514996256,0,0,0,1,0,0,0,0,0,0,1,0.037942387
2593.KL,United Malacca Berhad,Consumer Defensive,Farm Products,2022-04-30,0.3220329192255064,0.2764467598860571,0.1953003996664031,0.3844668045822638,0.0750887518522503,0.0589360364590766,0.301771202515441,66.34702637072381,12.217796527559653,16.94440154645763,0.2740719662135666,0.2151149805360565,26.447563559322035,1.858244976543645,1.395436179732625,0.0332941898853547,0,0,0,1,0,0,0,0,0,0,1,0.05235441
2607.KL,Inch Kenneth Kajang Rubber Public Limited Company,Consumer Cyclical,Resorts & Casinos,2023-12-31,0.3889305707854793,-0.4148438852657702,-0.3493391816240549,-0.2958965775956599,-0.0104908679360391,-0.0090015733792557,0.0257674313468304,85.42406497922175,8.468286489294165,18.58094068757084,0.1654482493266641,0.1419610432485969,-44.64596273291925,10.02384464110128,9.719272369714847,-0.010158251217317,0,0,1,0,0,0,0,0,0,0,1,0.0044894097
2607.KL,Inch Kenneth Kajang Rubber Public Limited Company,Consumer Cyclical,Resorts & Casinos,2022-12-31,0.2466933104957655,-0.4665049005614235,-0.5031401655723665,-0.355647540203635,-0.0181220267880399,-0.0156539579718983,0.0311125190215943,41.65698225225794,20.804548482253303,2.3744710414956107,0.1576642035562014,0.1361916547750863,0.0,20.68633771386065,20.23828415571535,-0.0090015733792557,0,0,1,0,0,0,0,0,0,0,1,0.0155254025
2607.KL,Inch Kenneth Kajang Rubber Public Limited Company,Consumer Cyclical,Resorts & Casinos,2021-12-31,0.3014390691977954,-0.3188609920391916,-0.3764849969381506,-0.238946723821188,-0.0206856408410186,-0.0179193135398951,0.0475963549294871,50.98641244795091,30.487446417636253,2.27175104098181,0.1543768568458098,0.1337317669964601,0.0,28.593485750078298,27.595364860632635,-0.0156539579718983,0,0,1,0,0,0,0,0,0,0,1,0.0155254025
